time (s),friction coefficient,time (ms),SEP_300,FIM_300,SEP_500,FIM_500,SEP_1000,FIM_1000
0.5622584283076971,0.2129755366912083,562.2584283076972,0.002259255935,1779.207961948458,0.001735162739,1865.089182826592,,
0.5635652556491927,0.21199993632583106,563.5652556491926,0.00225610926,1768.105323791511,0.001749831044,1853.752394451072,,
0.5648717561341526,0.21100680445470513,564.8717561341526,0.002261013776,1755.972446566408,0.00176796844,1838.454666118653,,
0.5661787464681074,0.211512145283001,566.1787464681074,0.002258154474,1743.601071645086,0.001800704685,1846.458532357596,,
0.5674859547064193,0.21122042079338468,567.4859547064193,0.002252687929,1732.229344695019,0.001754405867,1879.907849175318,,
0.5687930539925525,0.21003892166497398,568.7930539925526,0.002208134994,1694.436181881164,0.001760583964,1866.551260088971,,
0.5700999902862267,0.21320617831151534,570.0999902862267,0.002196127042,1689.634676323708,0.001779353981,1861.897107541978,,
0.5714066537636457,0.21026155632814209,571.4066537636457,0.002187941577,1675.282567649365,0.001794275229,1849.050180957054,,
0.5727134811051413,0.21047550003149101,572.7134811051413,0.002163180154,1648.548213756716,0.001818220418,1830.070469967256,,
0.5740201445825603,0.21119446088384594,574.0201445825603,0.002141564017,1633.345596110516,0.0018385091,1816.809125125947,,
0.5753268080599794,0.20922481436817722,575.3268080599794,0.002094145999,1590.202433484283,0.001838581551,1826.05952799493,,
0.5766335264492964,0.2091819185612653,576.6335264492965,0.002319240297,1726.166631789912,0.001849358262,1820.770972614507,,
0.577940353790792,0.20889072637350808,577.940353790792,0.002296593082,1716.697203770746,0.001859687514,1817.73883901963,,
0.5792470721801091,0.20763151455004897,579.2470721801091,0.002226280198,1697.860444169477,0.001858751251,1840.466189934094,,
0.5805542263781404,0.20587499702284498,580.5542263781404,0.002192102502,1758.119168906409,0.001856856712,1845.338558263342,,
0.5818611626718145,0.2056094922136992,581.8611626718146,0.002194888869,1734.859836388302,0.001877648379,1824.370302779094,,
0.5831678810611316,0.2055673195069438,583.1678810611317,0.002196809478,1713.556323386881,0.001892736443,1808.456899591694,,
0.5844748173548058,0.20329632235589867,584.4748173548057,0.00225897031,1732.233936413867,0.001961734585,1758.665221015058,,
0.5857815357441228,0.2022932719170853,585.7815357441228,0.002299520009,1680.377996070521,0.001961839723,1751.232804998553,,
0.5870881451812613,0.20026156932806363,587.0881451812613,0.002378156742,1621.973250865844,0.001926220363,1785.456529910143,,
0.5883948635705784,0.20068515872611378,588.3948635705783,0.002108493622,1496.411615683636,0.001980153202,1729.913840779753,,
0.589701636000176,0.19867023492188318,589.701636000176,0.002399121196,1548.483337809623,0.001947364063,1747.358013368697,,
0.5910087352863093,0.19813994328621498,591.0087352863093,0.002410412225,1515.004473176226,0.001963813691,1729.139186048331,,
0.5923153987637283,0.19586712215408836,592.3153987637282,0.002402570557,1472.014277753222,0.002033854352,1689.564659932618,,
0.5936221171530454,0.19410770759248688,593.6221171530453,0.002391548989,1433.991914681887,0.002039932967,1680.56014693627,,
0.5949291074870001,0.19355379402569553,594.9291074870001,0.002416169366,1400.285641407779,0.002059610093,1660.31959928944,,
0.5962357709644192,0.19350618674400366,596.2357709644192,0.00246320614,1371.923818908749,0.00207837417,1646.354751550644,,
0.5975427612983739,0.19150530884371794,597.5427612983739,0.002344977612,1355.035801578307,0.002091685327,1630.216556731599,,
0.5988497516323287,0.1911933014859723,598.8497516323287,0.002362269063,1336.874325933414,0.002115476035,1609.820851990654,,
0.6001568509184619,0.1902355771748265,600.1568509184619,0.002379975838,1317.367000899022,0.002132830561,1595.851685534707,,
0.6014639502045952,0.18941003219611563,601.4639502045952,0.002384728518,1298.013563042776,0.002154029969,1578.097504636797,,
0.6027710494907285,0.1879450965947633,602.7710494907285,0.002359669903,1279.863706640495,0.002166627554,1566.202024135275,,
0.6040783126409383,0.18789883774303157,604.0783126409383,0.002394269957,1261.865254856064,0.002197604103,1544.820162020138,,
0.6053854668389695,0.18790655254750094,605.3854668389696,0.002442270312,1246.568074314383,0.002221772683,1529.752961887584,,
0.6066923482207457,0.18912193394638824,606.6923482207457,0.002472175182,1236.852344598176,0.002245185197,1516.607863083606,,
0.6079995564590576,0.18810953855877915,607.9995564590575,0.002489347248,1226.904667171396,0.002278295857,1491.490988062677,,
0.609306928561446,0.1868783364628675,609.306928561446,0.002259235777,1194.774116389732,0.002299734447,1477.372462779056,,
0.6106142457519363,0.18860801564762086,610.6142457519363,0.002501882423,1209.584652838592,0.002333306763,1452.519859245918,,
0.6119215089021461,0.18669014714819518,611.9215089021461,0.002138203641,1197.412036959019,0.002364096387,1432.349810647927,,
0.6132284992361009,0.18886503785446457,613.2284992361009,0.002226919646,1164.170644684753,0.00235341342,1342.614081398501,,
0.6145354355297751,0.18789883774303157,614.5354355297751,0.002322032573,1188.5560245248,0.002382753076,1336.692670763455,,
0.6158425897278064,0.18665949975620513,615.8425897278064,0.002334032372,1127.13773973576,0.002414524074,1321.847852682491,,
0.6171495260214805,0.18912193394638824,617.1495260214806,0.002388091887,1135.011931424046,0.002445828952,1366.949963333713,,
0.6184567342597924,0.18842066058981766,618.4567342597924,0.002425746779,1133.505254787564,0.002472008246,1340.161047899289,,
0.6197639974100022,0.1888960295661881,619.7639974100022,0.002461053533,1137.764519749739,0.002507383631,1326.421797085642,,
0.621070987743957,0.18916073283660323,621.070987743957,0.002482594056,1139.759506130947,0.002544060842,1282.373242294294,,
0.6223781959822688,0.18918399200184913,622.3781959822688,0.00191783327,1186.034972643562,0.002477730841,1270.90780449343,,
0.623685132275943,0.18993183150280096,623.685132275943,0.001922443656,1188.940882827228,0.002492700154,1267.030745439337,,
0.6249920136577192,0.18895026473929016,624.9920136577192,0.00195535971,1166.503026160578,0.00250747996,1266.257145587768,,
0.6262988950394953,0.18944109854739447,626.2988950394953,0.001961068263,1167.302751425804,0.00252493211,1276.812934554712,,
0.6276059943256286,0.1906871480207255,627.6059943256286,0.001965251794,1168.485712069202,0.002533701927,1307.549452019895,,
