time (s),friction coefficient,time (ms),moving window,SEP,FIM,trial,rock type
4.912462308637991,0.5527981283188387,4912.462308637992,300,0.000139055985,12383.259633705757,LHVR0438,silicate
4.913768264362059,0.560724151032521,4913.768264362058,300,0.000139155015,12282.766486973016,LHVR0438,silicate
4.91507389322959,0.5623979544684391,4915.07389322959,300,0.000136662138,12526.1540049065,LHVR0438,silicate
4.916379740001479,0.5527981283188387,4916.379740001479,300,0.000139404757,12283.493990444666,LHVR0438,silicate
4.917685259916832,0.5697019698118131,4917.6852599168315,300,0.000139486173,12311.426405894123,LHVR0438,silicate
4.918991051776822,0.5639209933857835,4918.991051776822,300,0.0001395326,12277.489645457441,LHVR0438,silicate
4.920296789596532,0.564071757904357,4920.296789596532,300,0.000139525073,12283.365908569163,LHVR0438,silicate
4.921602581456522,0.5671165148629567,4921.602581456522,300,0.000139578047,12263.866231839478,LHVR0438,silicate
4.922908319276232,0.564071757904357,4922.908319276232,300,0.000139134387,12420.42034092254,LHVR0438,silicate
4.924214057095941,0.5750205084153144,4924.214057095942,300,0.000140213394,12097.864559613197,LHVR0438,silicate
4.925519685963473,0.5625483520107543,4925.519685963473,300,0.00013953324,12333.310057509021,LHVR0438,silicate
4.926825423783183,0.5674193647761929,4926.8254237831825,300,0.000137541801,12471.926526694151,LHVR0438,silicate
4.928131215643173,0.5738081551563249,4928.131215643173,300,0.000139810938,12390.51715298797,LHVR0438,silicate
4.9294371713672405,0.5768457000384288,4929.437171367241,300,0.00014099235,12171.96259921514,LHVR0438,silicate
4.930742963227231,0.5739611297665392,4930.742963227231,300,0.000141207129,12168.77356185659,LHVR0438,silicate
4.932048374190405,0.561924845146081,4932.0483741904045,300,0.000138741496,12452.490609308095,LHVR0438,silicate
4.9333541120101145,0.569397236069458,4933.3541120101145,300,0.000134292922,12759.647684697218,LHVR0438,silicate
4.934659794917927,0.5739611297665392,4934.659794917927,300,0.000134375862,12769.974503935631,LHVR0438,silicate
4.935965695730096,0.5677225383163126,4935.965695730096,300,0.000131123064,13194.809703898662,LHVR0438,silicate
4.937271596542265,0.5753273333167079,4937.271596542265,300,0.000131665479,13161.43376547573,LHVR0438,silicate
4.938577552266333,0.5585700699511791,4938.5775522663325,300,0.000133317973,12820.175537985859,LHVR0438,silicate
4.939883344126323,0.5626984450568763,4939.883344126323,300,0.000130307804,13120.768525223319,LHVR0438,silicate
4.941188972993855,0.5675711051537073,4941.188972993855,300,0.000129385615,13318.836384216385,LHVR0438,silicate
4.9424946018613864,0.5642226030584053,4942.494601861386,300,0.000135853083,13103.31023439302,LHVR0438,silicate
4.943800502673556,0.5643731428100217,4943.8005026735555,300,0.000133056948,13519.288255952124,LHVR0438,silicate
4.945106349445444,0.5657455613402751,4945.106349445444,300,0.000125904535,14244.290298694672,LHVR0438,silicate
4.946411978312976,0.5579724778430035,4946.411978312975,300,0.000125199968,14244.636444270516,LHVR0438,silicate
4.947717879125145,0.5594987116924003,4947.717879125145,300,0.000124871372,14328.60734981547,LHVR0438,silicate
4.9490237258970335,0.560724151032521,4949.023725897034,300,0.000123794664,14482.830000072641,LHVR0438,silicate
4.950329517757024,0.5587519644962464,4950.3295177570235,300,0.000123297297,14434.697467528764,LHVR0438,silicate
4.95163563647355,0.5625483520107543,4951.63563647355,300,0.000122086074,14649.532027251404,LHVR0438,silicate
4.952941810101974,0.560724151032521,4952.941810101974,300,0.000119638984,15019.381189078564,LHVR0438,silicate
4.954247819866322,0.5652925542472305,4954.247819866322,300,0.000127256926,14712.04278057935,LHVR0438,silicate
4.955554102446925,0.5477726907886674,4955.554102446925,300,0.000127449274,14629.584779779709,LHVR0438,silicate
4.956860112211273,0.5617975513417742,4956.860112211273,300,0.000126326934,14801.476475729161,LHVR0438,silicate
4.958166339879978,0.5493008630317124,4958.166339879977,300,0.000124914413,14923.529381183751,LHVR0438,silicate
4.959472458596504,0.5495945127102256,4959.472458596504,300,0.000125039236,14977.64572608511,LHVR0438,silicate
4.960778795217387,0.5494478366320578,4960.778795217388,300,0.000119842801,15551.769055208106,LHVR0438,silicate
4.962084804981735,0.5519128488212605,4962.084804981735,300,0.000121696556,15263.311350166097,LHVR0438,silicate
4.9633908147460835,0.5479189196836701,4963.390814746083,300,0.00012008361,15637.084294946966,LHVR0438,silicate
4.964697042414788,0.5583047959613807,4964.6970424147885,300,0.000119493045,15561.831473791292,LHVR0438,silicate
4.966002998138856,0.5430374771299599,4966.002998138855,300,0.000119670191,15421.49498578264,LHVR0438,silicate
4.96730922580756,0.5462433266571145,4967.30922580756,300,0.000120079934,15490.806829822159,LHVR0438,silicate
4.96861512661973,0.5462433266571145,4968.615126619729,300,0.000120383784,15596.846720103356,LHVR0438,silicate
4.969921354288434,0.5444223991018865,4969.9213542884345,300,0.0001206756,15676.774125748625,LHVR0438,silicate
4.97122747300496,0.5473337235451773,4971.22747300496,300,0.000120736011,15727.279299340657,LHVR0438,silicate
4.97253337381713,0.5428921406040034,4972.533373817129,300,0.00012885785,15252.862043435622,LHVR0438,silicate
4.973839056724942,0.5438407206242719,4973.839056724942,300,0.000120868827,15677.145235345943,LHVR0438,silicate
4.97514506648929,0.5455140766877311,4975.14506648929,300,0.000130232635,15318.52907289123,LHVR0438,silicate
4.9764509132611785,0.5350866435868652,4976.450913261178,300,0.000130678431,15710.61222848044,LHVR0438,silicate
4.9777570319777045,0.5452229961082753,4977.757031977704,300,0.000131291514,15802.988037007348,LHVR0438,silicate
4.979062714885517,0.5459514675254215,4979.0627148855165,300,0.000132221434,15767.003875809109,LHVR0438,silicate
4.980368724649865,0.5350866435868652,4980.368724649865,300,0.000133620125,15778.08993639243,LHVR0438,silicate
4.981674571421753,0.5407830883912905,4981.674571421753,300,0.000135139287,15483.636426938236,LHVR0438,silicate
4.9829807450501775,0.5300544807945122,4982.980745050178,300,0.000130247857,15525.23079512565,LHVR0438,silicate
4.984286591822066,0.5474800925818948,4984.286591822066,300,0.000133612725,15124.758049918999,LHVR0438,silicate
4.985592492634235,0.5438407206242719,4985.592492634235,300,0.000132004588,15405.226646336987,LHVR0438,silicate
4.986898012549588,0.5360466698849344,4986.898012549588,300,0.000132745777,15594.263710045054,LHVR0438,silicate
4.988203859321477,0.5406385098015054,4988.203859321477,300,0.000132852804,15684.650372655291,LHVR0438,silicate
4.989509760133646,0.5392526765128397,4989.509760133646,300,0.000133929096,15648.908941372993,LHVR0438,silicate
4.990815660945815,0.5360466698849344,4990.815660945815,300,0.000134133334,15854.537010487034,LHVR0438,silicate
4.992121343853627,0.5420228637628258,4992.121343853627,300,0.000132503018,16123.245280268364,LHVR0438,silicate
4.993427353617975,0.5360466698849344,4993.427353617975,300,0.000142290932,15792.611940559349,LHVR0438,silicate
4.994732982485507,0.5360466698849344,4994.732982485507,300,0.000142532119,16049.736291734465,LHVR0438,silicate
4.996038611353039,0.5438407206242719,4996.0386113530385,300,0.000142323596,16194.611886532657,LHVR0438,silicate
4.997344458124927,0.5406385098015054,4997.344458124928,300,0.000141766479,16324.520326316326,LHVR0438,silicate
4.998650467889275,0.5421673645608125,4998.650467889275,300,0.000140862504,16301.086222581502,LHVR0438,silicate
4.9999563687014446,0.5424573394389415,4999.956368701444,300,0.000137291939,16322.969285202433,LHVR0438,silicate
5.001262215473333,0.5378653615243367,5001.262215473333,300,0.000134727223,16632.688976099493,LHVR0438,silicate
5.002568007333323,0.5436957738361679,5002.568007333323,300,0.000132750188,16804.021678691173,LHVR0438,silicate
5.003873908145493,0.5407830883912905,5003.873908145492,300,0.000131879202,16944.880365067667,LHVR0438,silicate
5.00517986386956,0.5439861166733413,5005.17986386956,300,0.000130019005,17066.58336509364,LHVR0438,silicate
5.006485819593627,0.5467494026451196,5006.485819593628,300,0.000128853368,17131.721276688437,LHVR0438,silicate
5.0077918842698725,0.5378653615243367,5007.791884269873,300,0.000127359506,17302.610135656076,LHVR0438,silicate
5.00909783999394,0.5471874327511905,5009.0978399939395,300,0.000127607494,17332.58306135008,LHVR0438,silicate
5.010403795718007,0.5484214191669701,5010.403795718007,300,0.000125848842,17471.925508129614,LHVR0438,silicate
5.011709696530176,0.5473337235451773,5011.709696530176,300,0.000123360795,17989.68576152195,LHVR0438,silicate
5.013015761206422,0.5471874327511905,5013.015761206421,300,0.000123261264,18174.40379946221,LHVR0438,silicate
5.014321499026131,0.5473337235451773,5014.321499026131,300,0.000123411106,18256.406136022393,LHVR0438,silicate
5.0156273998383005,0.5453686839095099,5015.6273998383,300,0.000122715674,18442.475595966334,LHVR0438,silicate
5.016933246610189,0.5538808570050278,5016.933246610189,300,0.000119163231,18670.7284100911,LHVR0438,silicate
5.018238984429899,0.5416510732437265,5018.238984429899,300,0.000117652299,18963.81950042724,LHVR0438,silicate
5.01954461329743,0.5459514675254215,5019.54461329743,300,0.000114017083,20065.0519360749,LHVR0438,silicate
5.0208505141096,0.5522075009415685,5020.850514109599,300,0.000116293048,19034.52056743846,LHVR0438,silicate
5.022156251929309,0.5473337235451773,5022.156251929309,300,0.000113324784,19967.454666286183,LHVR0438,silicate
5.023461989749019,0.5522075009415685,5023.461989749019,300,0.000113550627,19783.87088054523,LHVR0438,silicate
5.024767836520907,0.5430374771299599,5024.767836520908,300,0.000113648847,19801.570673847214,LHVR0438,silicate
5.026073628380898,0.5598268968470785,5026.073628380897,300,0.000116343502,18875.622581995944,LHVR0438,silicate
5.027379148296251,0.5493008630317124,5027.379148296251,300,0.000114139132,19588.236153315054,LHVR0438,silicate
5.028684777163782,0.5480656019182004,5028.684777163782,300,0.000113841346,19779.475812217468,LHVR0438,silicate
5.029990351119416,0.5537332342762202,5029.990351119416,300,0.000114832075,19221.783043696003,LHVR0438,silicate
5.031295979986948,0.5491543436295458,5031.295979986948,300,0.000113612564,19500.048334530722,LHVR0438,silicate
5.032601771846938,0.5523551338529312,5032.601771846938,300,0.000114603735,19019.868431696963,LHVR0438,silicate
5.033907509666648,0.5589009251954056,5033.9075096666475,300,0.000114108294,19064.131990731585,LHVR0438,silicate
5.035213301526638,0.5460975449452768,5035.213301526638,300,0.000114734122,18958.841825624168,LHVR0438,silicate
5.0365189844344505,0.5476261652785671,5036.51898443445,300,0.000114673714,19103.7717054419,LHVR0438,silicate
5.0378243953976245,0.5538808570050278,5037.824395397624,300,0.000115578337,18578.960555948746,LHVR0438,silicate
5.039130133217334,0.5508285946771968,5039.130133217334,300,0.000116167505,18327.978640776375,LHVR0438,silicate
5.0404359250773245,0.5477726907886674,5040.435925077324,300,0.000116331798,18501.277468243283,LHVR0438,silicate
5.041741825889494,0.5448593818980723,5041.741825889494,300,0.000116687176,18509.71788261294,LHVR0438,silicate
5.0430472908929485,0.5569302383559992,5043.047290892949,300,0.00011748305,17991.26027042194,LHVR0438,silicate
5.044353028712658,0.5459514675254215,5044.353028712658,300,0.000118021406,17861.731069704812,LHVR0438,silicate
5.045658548628011,0.543182891492232,5045.658548628011,300,0.000118665278,17657.473208982436,LHVR0438,silicate
5.04696444944018,0.5520603242028782,5046.96444944018,300,0.000119373986,17366.43610871763,LHVR0438,silicate
5.048270350252349,0.5473337235451773,5048.270350252349,300,0.000119814019,17400.43119837826,LHVR0438,silicate
5.049576197024238,0.542747253258496,5049.576197024237,300,0.000120366126,17247.533171136776,LHVR0438,silicate
5.050881499035234,0.5439861166733413,5050.881499035234,300,0.000120378089,17398.292132852806,LHVR0438,silicate
5.052187399847403,0.5409273742659851,5052.187399847403,300,0.000121116178,17201.818424492158,LHVR0438,silicate
5.0534931917073935,0.5467494026451196,5053.493191707394,300,0.000120777525,17548.682262965616,LHVR0438,silicate
5.054799038479282,0.5331239490571907,5054.799038479282,300,0.000122106569,17425.35757017068,LHVR0438,silicate
5.056104939291451,0.5420228637628258,5056.104939291451,300,0.000121881532,17663.041056940732,LHVR0438,silicate
5.057411112919875,0.5310212323547632,5057.411112919875,300,0.000122044343,17717.10260837489,LHVR0438,silicate
5.058716795827688,0.5353312234694576,5058.716795827688,300,0.000122556219,17880.066352737384,LHVR0438,silicate
5.060022696639857,0.5324118331530353,5060.022696639857,300,0.000123923889,17746.471185571747,LHVR0438,silicate
5.061328706404205,0.5386770436161418,5061.328706404205,300,0.000124757208,17542.87092793068,LHVR0438,silicate
5.062634880032629,0.5273890800100821,5062.634880032629,300,0.000127568448,16949.135341429224,LHVR0438,silicate
5.063940835756696,0.5276709406679824,5063.940835756696,300,0.000129596366,16839.37687716492,LHVR0438,silicate
5.065247118337299,0.5273890800100821,5065.247118337299,300,0.000132212027,16387.88193107693,LHVR0438,silicate
5.0665530191494685,0.5290633310577332,5066.553019149468,300,0.000133288743,16682.078866387517,LHVR0438,silicate
5.0678591378659945,0.52404057791478,5067.859137865995,300,0.000136827269,15940.531433150267,LHVR0438,silicate
5.069165093590062,0.5118771537070362,5069.165093590062,300,0.000142647303,15836.468271730297,LHVR0438,silicate
5.07047110335441,0.522087091799301,5070.47110335441,300,0.00014619826,15257.619620199079,LHVR0438,silicate
5.071777331023115,0.5222266720064077,5071.777331023115,300,0.000149097073,15116.338894280887,LHVR0438,silicate
5.0730835586918195,0.522366326867129,5073.083558691819,300,0.000152200831,14862.548445056815,LHVR0438,silicate
5.074389459503989,0.516220811592678,5074.389459503988,300,0.000156579874,14306.782579965,LHVR0438,silicate
5.0756956871726935,0.5269666731027474,5075.695687172693,300,0.000158136502,14355.711237806903,LHVR0438,silicate
5.0770016969370415,0.5192952114510303,5077.001696937042,300,0.000161672967,14059.997671314128,LHVR0438,silicate
5.078307652661109,0.5271071599896789,5078.3076526611085,300,0.000163839627,13873.842675187478,LHVR0438,silicate
5.079613717337354,0.5160826521791143,5079.6137173373545,300,0.000167968899,13515.967962712517,LHVR0438,silicate
5.080919945006059,0.5173435737241758,5080.919945006059,300,0.0001706443,13666.802714142645,LHVR0438,silicate
5.082225682825769,0.5110558730994477,5082.225682825769,300,0.000175127312,13580.66388427699,LHVR0438,silicate
5.083531692590117,0.522087091799301,5083.531692590117,300,0.00017811696,13274.692828991481,LHVR0438,silicate
5.084837648314184,0.5156693226765247,5084.837648314184,300,0.000180870196,13437.647368147187,LHVR0438,silicate
5.086143386133894,0.5096530833754276,5086.143386133894,300,0.000185882976,13136.200928936254,LHVR0438,silicate
5.087449286946063,0.5139950716288737,5087.449286946063,300,0.000189780747,12868.748944673876,LHVR0438,silicate
5.088755623566946,0.5109194822340781,5088.755623566946,300,0.000193563905,12848.094490549209,LHVR0438,silicate
5.090061470338835,0.5046236121579071,5090.061470338835,300,0.000199912501,12338.211130067451,LHVR0438,silicate
5.091367371151004,0.5138576548268178,5091.367371151004,300,0.000203434602,12148.172670538137,LHVR0438,silicate
5.092673271963173,0.5046236121579071,5092.673271963174,300,0.000208040487,12186.989951361298,LHVR0438,silicate
5.093979336639419,0.5107828147093668,5093.979336639419,300,0.000211696342,12130.140989740963,LHVR0438,silicate
5.095285183411307,0.4997276155623234,5095.285183411307,300,0.000218918131,11627.052801876582,LHVR0438,silicate
5.096591084223476,0.5075691905472974,5096.591084223476,300,0.000223310628,11417.376437155113,LHVR0438,silicate
5.097897093987824,0.5105100479549818,5097.8970939878245,300,0.000227301283,11180.903552472975,LHVR0438,silicate
5.09920321270435,0.5032162792352964,5099.20321270435,300,0.000232464679,10908.728577214419,LHVR0438,silicate
5.100509222468698,0.5106465695335716,5100.509222468699,300,0.0002360322,10811.879853403485,LHVR0438,silicate
5.101815341185224,0.506435368791348,5101.8153411852245,300,0.000240381245,10608.165997410058,LHVR0438,silicate
5.10312140586147,0.5135833925160109,5103.12140586147,300,0.000240864551,10796.607894265875,LHVR0438,silicate
5.104427797394251,0.5075691905472974,5104.427797394252,300,0.000247001801,10414.624064537933,LHVR0438,silicate
5.105734025062956,0.5107828147093668,5105.734025062956,300,0.000250713687,10256.134207130446,LHVR0438,silicate
5.107040307643559,0.5187403796723825,5107.040307643559,300,0.000251627456,10268.722703053054,LHVR0438,silicate
5.108346426360085,0.5127314661260033,5108.346426360085,300,0.000257369405,9980.456253285822,LHVR0438,silicate
5.109652817892867,0.5172052616986538,5109.652817892867,300,0.000257846392,10051.211321889403,LHVR0438,silicate
5.110958882569112,0.5141322102156577,5110.958882569113,300,0.000261298495,9928.899290621746,LHVR0438,silicate
5.112265165149715,0.5145447699965978,5112.265165149715,300,0.000264267911,9869.745383557547,LHVR0438,silicate
5.11357122982596,0.5237604478627603,5113.5712298259605,300,0.000266953228,9735.303789706799,LHVR0438,silicate
5.114877566446844,0.5239004754423257,5114.877566446844,300,0.000269561797,9495.979033892861,LHVR0438,silicate
5.116183903067728,0.522366326867129,5116.183903067727,300,0.000272167071,9413.620438238993,LHVR0438,silicate
5.117489967743973,0.5243206489812015,5117.489967743973,300,0.000271277889,9432.833667582561,LHVR0438,silicate
5.118796195412678,0.5208310012282396,5118.796195412678,300,0.000277120752,8977.663338762293,LHVR0438,silicate
5.1201024230813825,0.5212489363809183,5120.102423081383,300,0.000279027984,9027.900118623353,LHVR0438,silicate
5.121408650750087,0.5212489363809183,5121.408650750087,300,0.000280797983,9101.72157545337,LHVR0438,silicate
5.122714660514435,0.5273890800100821,5122.714660514435,300,0.000283366321,8855.08631986031,LHVR0438,silicate
5.124020943095038,0.5290633310577332,5124.020943095038,300,0.000285488166,8600.12509083639,LHVR0438,silicate
5.125326898819106,0.5293460865113728,5125.326898819106,300,0.000284759745,8581.191212856715,LHVR0438,silicate
5.126632799631275,0.5325538855002578,5126.632799631275,300,0.000288207373,8504.705101195917,LHVR0438,silicate
5.127938918347801,0.5325538855002578,5127.938918347801,300,0.000286290306,8507.010832132066,LHVR0438,silicate
5.129244983024046,0.5339432960578334,5129.244983024046,300,0.000290375983,8145.421563549783,LHVR0438,silicate
5.130550938748113,0.5248816901711653,5130.550938748113,300,0.000292788355,7941.390429389286,LHVR0438,silicate
5.131856839560283,0.5311629894181145,5131.856839560282,300,0.000294503211,7747.721412102618,LHVR0438,silicate
5.133162468427814,0.5286600112056277,5133.162468427814,300,0.00029450293,7689.49722593289,LHVR0438,silicate
5.134468151335627,0.5371472963704347,5134.468151335626,300,0.00029253492,7786.074298446712,LHVR0438,silicate
5.135773998107515,0.5266997055996102,5135.773998107516,300,0.000291482974,7787.365883669679,LHVR0438,silicate
5.137079681015328,0.5406385098015054,5137.079681015328,300,0.000290790365,7853.265736764009,LHVR0438,silicate
5.13838536392314,0.5331239490571907,5138.38536392314,300,0.000290633812,7784.74769106917,LHVR0438,silicate
5.13969110174285,0.5359032810065487,5139.69110174285,300,0.000291157488,7663.990034063365,LHVR0438,silicate
5.14099689360284,0.5378653615243367,5140.99689360284,300,0.000288097488,7766.80668397231,LHVR0438,silicate
5.1423025765106525,0.5407830883912905,5142.302576510652,300,0.000287679813,7707.218345833614,LHVR0438,silicate
5.143608423282541,0.5265586284784214,5143.608423282541,300,0.000291376081,7416.104855853104,LHVR0438,silicate
5.1449139972381746,0.5328385824446701,5144.9139972381745,300,0.000291471948,7311.819190831427,LHVR0438,silicate
5.146219571193808,0.5357603352483373,5146.219571193808,300,0.000291808625,7191.515050283762,LHVR0438,silicate
5.147525309013518,0.5328385824446701,5147.5253090135175,300,0.000292589413,7082.198914897426,LHVR0438,silicate
5.14883099192133,0.5342285832534033,5148.83099192133,300,0.000293183477,6974.290539608525,LHVR0438,silicate
5.150136565876964,0.5310212323547632,5150.136565876964,300,0.000286417535,7383.685853553972,LHVR0438,silicate
5.1514421947444955,0.5314474586513506,5151.442194744495,300,0.000290048261,7061.958248446545,LHVR0438,silicate
5.152747986604486,0.5308791877471124,5152.747986604486,300,0.000290350451,6949.239668603392,LHVR0438,silicate
5.154053342655763,0.5278118033650033,5154.053342655762,300,0.000284208332,7196.378723442225,LHVR0438,silicate
5.1553588625711155,0.5325538855002578,5155.358862571115,300,0.000289078239,6813.974910470261,LHVR0438,silicate
5.156664709343004,0.529204489993967,5156.664709343004,300,0.00028982988,6676.335898135871,LHVR0438,silicate
5.157970501202994,0.5273890800100821,5157.9705012029945,300,0.00029282743,6434.920772591316,LHVR0438,silicate
5.159276130070526,0.5216675428072572,5159.276130070526,300,0.000292553791,6389.124904661086,LHVR0438,silicate
5.1605819219305165,0.5287805160531382,5160.581921930517,300,0.00027654287,7130.641902099249,LHVR0438,silicate
5.161887604838329,0.5261362103384477,5161.887604838329,300,0.000278429188,6921.842035752214,LHVR0438,silicate
5.163193287746141,0.5227850242853367,5163.193287746141,300,0.00028896207,6275.905496068245,LHVR0438,silicate
5.16449913451803,0.5301708275040593,5164.49913451803,300,0.000283772086,6534.178349868939,LHVR0438,silicate
5.165805144282378,0.5241803967345304,5165.805144282378,300,0.000290346229,6081.680172607885,LHVR0438,silicate
5.167110991054266,0.5212489363809183,5167.110991054266,300,0.000294894027,5768.423194097855,LHVR0438,silicate
5.168416728873976,0.528498364325813,5168.416728873976,300,0.000295191988,5667.650058751959,LHVR0438,silicate
5.169722411781788,0.5227850242853367,5169.722411781789,300,0.000286940873,5934.145514087114,LHVR0438,silicate
5.171028312593958,0.516220811592678,5171.028312593958,300,0.000294437663,5534.612873779739,LHVR0438,silicate
5.172334159365846,0.5254338039262196,5172.334159365846,300,0.0002985561,5307.963797816266,LHVR0438,silicate
5.173640115089913,0.5148200603276285,5173.640115089914,300,0.000298649168,5288.245514106708,LHVR0438,silicate
5.174946015902083,0.5272480823141616,5174.946015902083,300,0.000299131906,5190.34904698342,LHVR0438,silicate
5.176252189530507,0.5212489363809183,5176.252189530506,300,0.000280761367,5959.955683351394,LHVR0438,silicate
5.177557872438319,0.5273890800100821,5177.5578724383195,300,0.000289260015,5450.839121792848,LHVR0438,silicate
5.1788635553461315,0.5225056989813851,5178.863555346132,300,0.000289497894,5445.259169512977,LHVR0438,silicate
5.180169293165841,0.5319854033227736,5180.169293165841,300,0.000292443118,5256.408229495632,LHVR0438,silicate
5.181474976073654,0.5211094312587811,5181.474976073654,300,0.000296336954,5057.417148396787,LHVR0438,silicate
5.182781040749899,0.5212489363809183,5182.781040749899,300,0.000280102676,5694.173976852936,LHVR0438,silicate
5.184086996473966,0.5211094312587811,5184.086996473966,300,0.000282759877,5443.796414762409,LHVR0438,silicate
5.185392734293676,0.5229249779769984,5185.392734293676,300,0.000282799886,5476.740090893823,LHVR0438,silicate
5.186698581065564,0.519850875249397,5186.698581065564,300,0.000291361141,5012.816543096791,LHVR0438,silicate
5.188004263973377,0.5325538855002578,5188.0042639733765,300,0.000290759065,4953.374713772132,LHVR0438,silicate
5.189310055833367,0.5321272281800569,5189.310055833367,300,0.000284207863,5221.510678263919,LHVR0438,silicate
5.190615956645536,0.5322694926219155,5190.615956645536,300,0.000289073874,4972.738066859015,LHVR0438,silicate
5.191922075362062,0.5259957948245919,5191.922075362062,300,0.000291761257,4822.152502722923,LHVR0438,silicate
5.1932279761742315,0.5261362103384477,5193.227976174231,300,0.00029449385,4646.983295500432,LHVR0438,silicate
5.1945339859385795,0.5289218857500796,5194.5339859385795,300,0.000293888013,4627.607563957198,LHVR0438,silicate
5.195839668846392,0.5276709406679824,5195.839668846392,300,0.000293179268,4648.754588790775,LHVR0438,silicate
5.197145297713924,0.5213885162163092,5197.145297713923,300,0.000274632079,5177.528516341882,LHVR0438,silicate
5.198451362390169,0.522366326867129,5198.4513623901685,300,0.000274600352,5142.575399090498,LHVR0438,silicate
5.199757263202338,0.5218073469512626,5199.757263202338,300,0.00027712687,4906.360408407862,LHVR0438,silicate
5.201063164014507,0.5261362103384477,5201.0631640145075,300,0.000275923789,4889.478175128098,LHVR0438,silicate
5.202368901834217,0.5246010195730786,5202.368901834217,300,0.000290320313,4554.664658158208,LHVR0438,silicate
5.203674857558284,0.5272480823141616,5203.674857558284,300,0.000288270055,4548.95470137048,LHVR0438,silicate
5.204981031186708,0.520129509822802,5204.981031186709,300,0.000268848466,5079.583901672374,LHVR0438,silicate
5.2062872048151325,0.5227850242853367,5206.287204815132,300,0.000267442822,5035.123502087346,LHVR0438,silicate
5.207593650388194,0.5305956891859975,5207.593650388194,300,0.000266331433,4995.572844964546,LHVR0438,silicate
5.2088993332960065,0.519850875249397,5208.899333296006,300,0.000268419575,4807.817448044102,LHVR0438,silicate
5.210205397972252,0.5259957948245919,5210.205397972251,300,0.000266600516,4786.854085284246,LHVR0438,silicate
5.211511298784421,0.5275297922408214,5211.511298784421,300,0.000265061976,4761.989520128202,LHVR0438,silicate
5.212817581365024,0.5209703572944206,5212.817581365024,300,0.000274187575,4474.570141104217,LHVR0438,silicate
5.21412370008155,0.5169120109566137,5214.12370008155,300,0.000274348786,4465.910817343462,LHVR0438,silicate
5.215429982662153,0.5293460865113728,5215.429982662153,300,0.000271344647,4478.491326665457,LHVR0438,silicate
5.216735992426501,0.5244606173118922,5216.735992426501,300,0.000255909874,4997.079274847277,LHVR0438,silicate
5.218042057102746,0.5354739403069754,5218.042057102746,300,0.000257988406,4768.878203157379,LHVR0438,silicate
5.219348175819272,0.529204489993967,5219.348175819272,300,0.000274121275,4350.465049451301,LHVR0438,silicate
5.220654294535798,0.534371524041544,5220.654294535798,300,0.000273656528,4355.996159159342,LHVR0438,silicate
5.2219600863957885,0.5278118033650033,5221.9600863957885,300,0.000266988677,4441.086789233156,LHVR0438,silicate
5.223265987207958,0.5293460865113728,5223.265987207958,300,0.000261322656,4508.439761764013,LHVR0438,silicate
5.224571996972306,0.5311629894181145,5224.571996972306,300,0.000259510012,4531.991472340508,LHVR0438,silicate
5.225877897784475,0.5304538721165976,5225.877897784475,300,0.000244895029,4868.0973606958,LHVR0438,silicate
5.227183580692287,0.5276709406679824,5227.183580692287,300,0.000238899928,5101.322115136343,LHVR0438,silicate
5.228489372552278,0.5247414970279896,5228.489372552278,300,0.000257312181,4587.693567848184,LHVR0438,silicate
5.22979505546009,0.5371472963704347,5229.79505546009,300,0.000255548824,4581.153525737526,LHVR0438,silicate
5.23110084732008,0.5328385824446701,5231.10084732008,300,0.000253462991,4585.449397618142,LHVR0438,silicate
5.23240658513979,0.5299125050929336,5232.40658513979,300,0.000244136891,4819.136027366187,LHVR0438,silicate
5.23371237699978,0.5354739403069754,5233.712376999781,300,0.000241599275,4793.075276158636,LHVR0438,silicate
5.235018005867312,0.5174665176713817,5235.018005867312,300,0.000241261436,4835.738248483018,LHVR0438,silicate
5.236323852639201,0.5406385098015054,5236.323852639201,300,0.000245272072,4720.449297213181,LHVR0438,silicate
5.23762959045891,0.5299125050929336,5237.629590458911,300,0.000240848617,4810.829609419331,LHVR0438,silicate
5.238935219326442,0.5406385098015054,5238.935219326442,300,0.000248098832,4676.202966462369,LHVR0438,silicate
5.240240739241795,0.5283770931970613,5240.2407392417945,300,0.000239072454,4885.159911974163,LHVR0438,silicate
5.241546259157148,0.5391088373436395,5241.546259157148,300,0.0002432417,4767.89568150895,LHVR0438,silicate
5.242851996976857,0.5336583133961155,5242.851996976858,300,0.000246929746,4691.172454734646,LHVR0438,silicate
5.244157570932491,0.5329812275534792,5244.157570932491,300,0.000246701045,4705.967520662516,LHVR0438,silicate
5.245463362792481,0.5300544807945122,5245.463362792481,300,0.000242178905,4789.742650200934,LHVR0438,silicate
5.246768882707834,0.5357603352483373,5246.768882707835,300,0.000245877367,4722.428849635096,LHVR0438,silicate
5.248074565615647,0.5328385824446701,5248.074565615647,300,0.000241789942,4796.423479972025,LHVR0438,silicate
5.249380194483178,0.5299125050929336,5249.3801944831785,300,0.000237465921,4914.442704062622,LHVR0438,silicate
5.250685932302888,0.5313051859573991,5250.685932302888,300,0.000225073121,5421.822307320827,LHVR0438,silicate
5.251991397306343,0.5357603352483373,5251.991397306343,300,0.000224926366,5411.834104368078,LHVR0438,silicate
5.253297189166333,0.529204489993967,5253.297189166333,300,0.000243602946,4898.550201225536,LHVR0438,silicate
