time (ms),friction coefficient,slip (m),velocity,SEP_300,FIM_300,SEP_500,FIM_500
80.31999995792285,0.3628870274732488,0.021111823364047464,0.5385800599673474,0.000414369936,4862.318797187187,0.000749730206,2861.839543489348
80.35999995790189,0.35904218934502796,0.02113337688128284,0.538837930884415,0.00040356027,4857.744541189522,0.000749053801,2864.159275577339
80.39999995788094,0.35901167661379707,0.02115494069104446,0.5390952440404404,0.000401104226,4884.262626761182,0.000737007484,2906.494231583291
80.43999995785998,0.35362149642545687,0.02117651477098842,0.5393519985990267,0.000402408064,4892.558114422621,0.000724439082,2964.794786384809
80.47999995783903,0.3561836639621952,0.021198099098785443,0.5396081949255934,0.000405952962,4930.868270978991,0.000724016705,2965.541616708222
80.51999995781807,0.34999875595652497,0.021219693652168758,0.5398638345828661,0.0004129524,4966.80948848891,0.000721057672,2966.954415324449
80.55999995779712,0.34966318849049166,0.021241298408981514,0.540118920318907,0.000411631662,4840.342066196993,0.000718048496,2970.576403978679
80.59999995777616,0.3476270555045829,0.02126291334722368,0.5403734560541912,0.000417337358,4711.793346200996,0.000717996292,2969.106027406794
80.63999995775521,0.3444521385976432,0.02128453844509821,0.5406274468632184,0.000415495199,4680.338135544897,0.000710758138,3007.342203485648
80.67999995773425,0.34774300890217175,0.021306173681056483,0.5408808989568192,0.000387872536,4446.036771038789,0.000720179273,2970.582412865654
80.7199999577133,0.34216827849864273,0.02132781903384266,0.5411338196543991,0.000384103047,4719.141792286013,0.000716862049,2982.924567708647
80.75999995769234,0.34425203878151694,0.021349474482537174,0.5413862173628616,0.000386838489,4606.542062820007,0.000714287468,3001.658905325882
80.79999995767139,0.3438498222336226,0.021371140006598833,0.5416381015414806,0.000390784671,4461.095849801035,0.000711289827,3028.183983994391
80.83999995765043,0.34380998067092533,0.021392815595926092,0.5418897331814845,0.000394371063,4446.807438058236,0.000704460047,3078.749897350039
80.87999995762948,0.3409264638060888,0.021414501221884954,0.5421406489715397,0.000382929599,4469.224897552354,0.000697803668,3135.995160181792
80.91999995760852,0.3413702819885231,0.021436196856332773,0.5423908611954832,0.000374606572,4525.982790695376,0.000694653812,3182.900959905403
80.95999995758757,0.3407814223010348,0.021457902490700165,0.5426408591848071,0.000388605194,4691.871870860313,0.000692666359,3236.611643564869
80.99999995756662,0.33793125298947096,0.021479618106967642,0.542890406686914,0.000383399977,4961.916939959381,0.000701239004,3217.391769839195
81.03999995754566,0.34124337919758607,0.02150134368773527,0.5431395191907162,0.000379062513,4999.968679606726,0.000698947252,3245.639067286456
81.0799999575247,0.341317394356875,0.021523079216254005,0.5433882129683535,0.000375329945,4788.510808994171,0.000694967434,3296.711638233367
81.11999995750375,0.3443480490771452,0.021544824676455212,0.5436365050301775,0.000358551952,4836.419103911005,0.00068021752,3394.20557275204
81.1599999574828,0.34411345172431085,0.021566580052978415,0.543884413080082,0.000367756578,4929.744835660886,0.000674684159,3453.760790349836
81.19999995746184,0.3413597031510315,0.021588345331196884,0.5441319554617269,0.000363745145,4926.001777345161,0.000682582317,3449.126350718848
81.23999995744089,0.344735282129215,0.021610120507277605,0.5443794020180276,0.000360798754,4952.835751135017,0.00067849925,3497.770581904242
